Municipio_numero;UF;Municipio;MUN_IBGE
4773;SP;Adamantina;3500105
4774;SP;Adolfo;3500204
4775;SP;Aguaí;3500303
4776;SP;Águas da Prata;3500402
4777;SP;Águas de Lindóia;3500501
4778;SP;Águas de Santa Bárbara;3500550
4779;SP;Águas de São Pedro;3500600
4780;SP;Agudos;3500709
4781;SP;Alambari;3500758
4782;SP;Alfredo Marcondes;3500808
4783;SP;Altair;3500907
4784;SP;Altinópolis;3501004
4785;SP;Alto Alegre;3501103
4786;SP;Alumínio;3501152
4787;SP;Álvares Florence;3501202
4788;SP;Álvares Machado;3501301
4789;SP;Álvaro de Carvalho;3501400
4790;SP;Alvinlândia;3501509
4791;SP;Americana;3501608
4792;SP;Américo Brasiliense;3501707
4793;SP;Américo de Campos;3501806
4794;SP;Amparo;3501905
4795;SP;Analândia;3502002
4796;SP;Andradina;3502101
4797;SP;Angatuba;3502200
4798;SP;Anhembi;3502309
4799;SP;Anhumas;3502408
4800;SP;Aparecida;3502507
4801;SP;Aparecida D'Oeste;3502606
4802;SP;Apiaí;3502705
4803;SP;Araçariguama;3502754
4804;SP;Araçatuba;3502804
4805;SP;Araçoiaba da Serra;3502903
4806;SP;Aramina;3503000
4807;SP;Arandu;3503109
4808;SP;Arapeí;3503158
4809;SP;Araraquara;3503208
4810;SP;Araras;3503307
4811;SP;Arco-Íris;3503356
4812;SP;Arealva;3503406
4813;SP;Areias;3503505
4814;SP;Areiópolis;3503604
4815;SP;Ariranha;3503703
4816;SP;Artur Nogueira;3503802
4817;SP;Arujá;3503901
4818;SP;Aspásia;3503950
4819;SP;Assis;3504008
4820;SP;Atibaia;3504107
4821;SP;Auriflama;3504206
4822;SP;Avaí;3504305
4823;SP;Avanhandava;3504404
4824;SP;Avaré;3504503
4825;SP;Bady Bassitt;3504602
4826;SP;Balbinos;3504701
4827;SP;Bálsamo;3504800
4828;SP;Bananal;3504909
4829;SP;Barão de Antonina;3505005
4830;SP;Barbosa;3505104
4831;SP;Bariri;3505203
4832;SP;Barra Bonita;3505302
4833;SP;Barra do Chapéu;3505351
4834;SP;Barra do Turvo;3505401
4835;SP;Barretos;3505500
4836;SP;Barrinha;3505609
4837;SP;Barueri;3505708
4838;SP;Bastos;3505807
4839;SP;Batatais;3505906
4840;SP;Bauru;3506003
4841;SP;Bebedouro;3506102
4842;SP;Bento de Abreu;3506201
4843;SP;Bernardino de Campos;3506300
4844;SP;Bertioga;3506359
4845;SP;Bilac;3506409
4846;SP;Birigui;3506508
4847;SP;Biritiba-Mirim;3506607
4848;SP;Boa Esperança do Sul;3506706
4849;SP;Bocaina;3506805
4850;SP;Bofete;3506904
4851;SP;Boituva;3507001
4852;SP;Bom Jesus dos Perdões;3507100
4853;SP;Bom Sucesso de Itararé;3507159
4854;SP;Borá;3507209
4855;SP;Boracéia;3507308
4856;SP;Borborema;3507407
4857;SP;Borebi;3507456
4858;SP;Botucatu;3507506
4859;SP;Bragança Paulista;3507605
4860;SP;Braúna;3507704
4861;SP;Brejo Alegre;3507753
4862;SP;Brodowski;3507803
4863;SP;Brotas;3507902
4864;SP;Buri;3508009
4865;SP;Buritama;3508108
4866;SP;Buritizal;3508207
4867;SP;Cabrália Paulista;3508306
4868;SP;Cabreúva;3508405
4869;SP;Caçapava;3508504
4870;SP;Cachoeira Paulista;3508603
4871;SP;Caconde;3508702
4872;SP;Cafelândia;3508801
4873;SP;Caiabu;3508900
4874;SP;Caieiras;3509007
4875;SP;Caiuá;3509106
4876;SP;Cajamar;3509205
4877;SP;Cajati;3509254
4878;SP;Cajobi;3509304
4879;SP;Cajuru;3509403
4880;SP;Campina do Monte Alegre;3509452
4881;SP;Campinas;3509502
4882;SP;Campo Limpo Paulista;3509601
4883;SP;Campos do Jordão;3509700
4884;SP;Campos Novos Paulista;3509809
4885;SP;Cananéia;3509908
4886;SP;Canas;3509957
4887;SP;Cândido Mota;3510005
4888;SP;Cândido Rodrigues;3510104
4889;SP;Canitar;3510153
4890;SP;Capão Bonito;3510203
4891;SP;Capela do Alto;3510302
4892;SP;Capivari;3510401
4893;SP;Caraguatatuba;3510500
4894;SP;Carapicuiba;3510609
4895;SP;Cardoso;3510708
4896;SP;Casa Branca;3510807
4897;SP;Cássia dos Coqueiros;3510906
4898;SP;Castilho;3511003
4899;SP;Catanduva;3511102
4900;SP;Catiguá;3511201
4901;SP;Cedral;3511300
4902;SP;Cerqueira César;3511409
4903;SP;Cerquilho;3511508
4904;SP;Cesário Lange;3511607
4905;SP;Charqueada;3511706
4906;SP;Chavantes;3557204
4907;SP;Clementina;3511904
4908;SP;Colina;3512001
4909;SP;Colômbia;3512100
4910;SP;Conchal;3512209
4911;SP;Conchas;3512308
4912;SP;Cordeirópolis;3512407
4913;SP;Coroados;3512506
4914;SP;Coronel Macedo;3512605
4915;SP;Corumbataí;3512704
4916;SP;Cosmópolis;3512803
4917;SP;Cosmorama;3512902
4918;SP;Cotia;3513009
4919;SP;Cravinhos;3513108
4920;SP;Cristais Paulista;3513207
4921;SP;Cruzália;3513306
4922;SP;Cruzeiro;3513405
4923;SP;Cubatão;3513504
4924;SP;Cunha;3513603
4925;SP;Descalvado;3513702
4926;SP;Diadema;3513801
4927;SP;Dirce Reis;3513850
4928;SP;Divinolândia;3513900
4929;SP;Dobrada;3514007
4930;SP;Dois Córregos;3514106
4931;SP;Dolcinópolis;3514205
4932;SP;Dourado;3514304
4933;SP;Dracena;3514403
4934;SP;Duartina;3514502
4935;SP;Dumont;3514601
4936;SP;Echaporã;3514700
4937;SP;Eldorado;3514809
4938;SP;Elias Fausto;3514908
4939;SP;Elisiário;3514924
4940;SP;Embaúba;3514957
4941;SP;Embu;3515004
4942;SP;Embu-Guaçu;3515103
4943;SP;Emilianópolis;3515129
4944;SP;Engenheiro Coelho;3515152
4945;SP;Espírito Santo do Pinhal;3515186
4946;SP;Espírito Santo do Turvo;3515194
4947;SP;Estiva Gerbi;3557303
4948;SP;Estrela do Norte;3515301
4949;SP;Estrela D'Oeste;3515202
4950;SP;Euclides da Cunha Paulista;3515350
4951;SP;Fartura;3515400
4952;SP;Fernando Prestes;3515608
4953;SP;Fernandópolis;3515509
4954;SP;Fernão;3515657
4955;SP;Ferraz de Vasconcelos;3515707
4956;SP;Flora Rica;3515806
4957;SP;Floreal;3515905
4958;SP;Flórida Paulista;3516002
4959;SP;Florínea;3516101
4960;SP;Franca;3516200
4961;SP;Francisco Morato;3516309
4962;SP;Franco da Rocha;3516408
4963;SP;Gabriel Monteiro;3516507
4964;SP;Gália;3516606
4965;SP;Garça;3516705
4966;SP;Gastão Vidigal;3516804
4967;SP;Gavião Peixoto;3516853
4968;SP;General Salgado;3516903
4969;SP;Getulina;3517000
4970;SP;Glicério;3517109
4971;SP;Guaiçara;3517208
4972;SP;Guaimbé;3517307
4973;SP;Guairá;3517406
4974;SP;Guapiaçu;3517505
4975;SP;Guapiara;3517604
4976;SP;Guará;3517703
4977;SP;Guaraçaí;3517802
4978;SP;Guaraci;3517901
4979;SP;Guarani D'Oeste;3518008
4980;SP;Guarantã;3518107
4981;SP;Guararapes;3518206
4982;SP;Guararema;3518305
4983;SP;Guaratinguetá;3518404
4984;SP;Guareí;3518503
4985;SP;Guariba;3518602
4986;SP;Guarujá;3518701
4987;SP;Guarulhos;3518800
4988;SP;Guatapará;3518859
4989;SP;Guzolândia;3518909
4990;SP;Herculândia;3519006
4991;SP;Holambra;3519055
4992;SP;Hortolândia;3519071
4993;SP;Iacanga;3519105
4994;SP;Iacri;3519204
4995;SP;Iaras;3519253
4996;SP;Ibaté;3519303
4997;SP;Ibirá;3519402
4998;SP;Ibirarema;3519501
4999;SP;Ibitinga;3519600
5000;SP;Ibiúna;3519709
5001;SP;Icem;3519808
5002;SP;Iepê;3519907
5003;SP;Igaraçu do Tietê;3520004
5004;SP;Igarapava;3520103
5005;SP;Igaratá;3520202
5006;SP;Iguape;3520301
5007;SP;Ilha Comprida;3520426
5008;SP;Ilha Solteira;3520442
5009;SP;Ilhabela;3520400
5010;SP;Indaiatuba;3520509
5011;SP;Indiana;3520608
5012;SP;Indiaporã;3520707
5013;SP;Inúbia Paulista;3520806
5014;SP;Ipaussu;3520905
5015;SP;Iperó;3521002
5016;SP;Ipeúna;3521101
5017;SP;Ipiguá;3521150
5018;SP;Iporanga;3521200
5019;SP;Ipuã;3521309
5020;SP;Iracemápolis;3521408
5021;SP;Irapuã;3521507
5022;SP;Irapuru;3521606
5023;SP;Itaberá;3521705
5024;SP;Itaí;3521804
5025;SP;Itajobi;3521903
5026;SP;Itaju;3522000
5027;SP;Itanhaém;3522109
5028;SP;Itaóca;3522158
5029;SP;Itapecerica da Serra;3522208
5030;SP;Itapetininga;3522307
5031;SP;Itapeva;3522406
5032;SP;Itapevi;3522505
5033;SP;Itapira;3522604
5034;SP;Itapirapuã Paulista;3522653
5035;SP;Itápolis;3522703
5036;SP;Itaporanga;3522802
5037;SP;Itapuí;3522901
5038;SP;Itapura;3523008
5039;SP;Itaquaquecetuba;3523107
5040;SP;Itararé;3523206
5041;SP;Itariri;3523305
5042;SP;Itatiba;3523404
5043;SP;Itatinga;3523503
5044;SP;Itirapina;3523602
5045;SP;Itirapuã;3523701
5046;SP;Itobi;3523800
5047;SP;Itu;3523909
5048;SP;Itupeva;3524006
5049;SP;Ituverava;3524105
5050;SP;Jaborandi;3524204
5051;SP;Jaboticabal;3524303
5052;SP;Jacareí;3524402
5053;SP;Jaci;3524501
5054;SP;Jacupiranga;3524600
5055;SP;Jaguariúna;3524709
5056;SP;Jales;3524808
5057;SP;Jambeiro;3524907
5058;SP;Jandira;3525003
5059;SP;Jardinópolis;3525102
5060;SP;Jarinu;3525201
5061;SP;Jaú;3525300
5062;SP;Jeriquara;3525409
5063;SP;Joanópolis;3525508
5064;SP;João Ramalho;3525607
5065;SP;José Bonifácio;3525706
5066;SP;Júlio Mesquita;3525805
5067;SP;Jumirim;3525854
5068;SP;Jundiaí;3525904
5069;SP;Junqueirópolis;3526001
5070;SP;Juquiá;3526100
5071;SP;Juquitiba;3526209
5072;SP;Lagoinha;3526308
5073;SP;Laranjal Paulista;3526407
5074;SP;Lavínia;3526506
5075;SP;Lavrinhas;3526605
5076;SP;Leme;3526704
5077;SP;Lençóis Paulista;3526803
5078;SP;Limeira;3526902
5079;SP;Lindóia;3527009
5080;SP;Lins;3527108
5081;SP;Lorena;3527207
5082;SP;Lourdes;3527256
5083;SP;Louveira;3527306
5084;SP;Lucélia;3527405
5085;SP;Lucianópolis;3527504
5086;SP;Luiz Antônio;3527603
5087;SP;Luiziânia;3527702
5088;SP;Lupércio;3527801
5089;SP;Lutécia;3527900
5090;SP;Macatuba;3528007
5091;SP;Macaubal;3528106
5092;SP;Macedônia;3528205
5093;SP;Magda;3528304
5094;SP;Mairinque;3528403
5095;SP;Mairiporã;3528502
5096;SP;Manduri;3528601
5097;SP;Marabá Paulista;3528700
5098;SP;Maracaí;3528809
5099;SP;Marapoama;3528858
5100;SP;Mariápolis;3528908
5101;SP;Marília;3529005
5102;SP;Marinópolis;3529104
5103;SP;Martinópolis;3529203
5104;SP;Matão;3529302
5105;SP;Mauá;3529401
5106;SP;Mendonça;3529500
5107;SP;Meridiano;3529609
5108;SP;Mesópolis;3529658
5109;SP;Miguelópolis;3529708
5110;SP;Mineiros do Tietê;3529807
5111;SP;Mira Estrela;3530003
5112;SP;Miracatu;3529906
5113;SP;Mirandópolis;3530102
5114;SP;Mirante do Paranapanema;3530201
5115;SP;Mirassol;3530300
5116;SP;Mirassolândia;3530409
5117;SP;Mococa;3530508
5118;SP;Mogi das Cruzes;3530607
5119;SP;Mogi Guaçu;3530706
5120;SP;Mogi Mirim;3530805
5121;SP;Mombuca;3530904
5122;SP;Monções;3531001
5123;SP;Mongaguá;3531100
5124;SP;Monte Alegre do Sul;3531209
5125;SP;Monte Alto;3531308
5126;SP;Monte Aprazível;3531407
5127;SP;Monte Azul Paulista;3531506
5128;SP;Monte Castelo;3531605
5129;SP;Monte Mor;3531803
5130;SP;Monteiro Lobato;3531704
5131;SP;Morro Agudo;3531902
5132;SP;Morungaba;3532009
5133;SP;Motuca;3532058
5134;SP;Murutinga do Sul;3532108
5135;SP;Nantes;3532157
5136;SP;Narandiba;3532207
5137;SP;Natividade da Serra;3532306
5138;SP;Nazaré Paulista;3532405
5139;SP;Neves Paulista;3532504
5140;SP;Nhandeara;3532603
5141;SP;Nipoã;3532702
5142;SP;Nova Aliança;3532801
5143;SP;Nova Campina;3532827
5144;SP;Nova Canaã Paulista;3532843
5145;SP;Nova Castilho;3532868
5146;SP;Nova Europa;3532900
5147;SP;Nova Granada;3533007
5148;SP;Nova Guataporanga;3533106
5149;SP;Nova Independência;3533205
5150;SP;Nova Luzitânia;3533304
5151;SP;Nova Odessa;3533403
5152;SP;Novais;3533254
5153;SP;Novo Horizonte;3533502
5154;SP;Nuporanga;3533601
5155;SP;Ocauçu;3533700
5156;SP;Óleo;3533809
5157;SP;Olímpia;3533908
5158;SP;Onda Verde;3534005
5159;SP;Oriente;3534104
5160;SP;Orindiúva;3534203
5161;SP;Orlândia;3534302
5162;SP;Osasco;3534401
5163;SP;Oscar Bressane;3534500
5164;SP;Osvaldo Cruz;3534609
5165;SP;Ourinhos;3534708
5166;SP;Ouro Verde;3534807
5167;SP;Ouroeste;3534757
5168;SP;Pacaembu;3534906
5169;SP;Palestina;3535002
5170;SP;Palmares Paulista;3535101
5171;SP;Palmeira D'Oeste;3535200
5172;SP;Palmital;3535309
5173;SP;Panorama;3535408
5174;SP;Paraguaçu Paulista;3535507
5175;SP;Paraibuna;3535606
5176;SP;Paraíso;3535705
5177;SP;Paranapanema;3535804
5178;SP;Paranapuã;3535903
5179;SP;Parapuã;3536000
5180;SP;Pardinho;3536109
5181;SP;Pariquera-Açu;3536208
5182;SP;Parisi;3536257
5183;SP;Patrocínio Paulista;3536307
5184;SP;Paulicéia;3536406
5185;SP;Paulínia;3536505
5186;SP;Paulistânia;3536570
5187;SP;Paulo de Faria;3536604
5188;SP;Pederneiras;3536703
5189;SP;Pedra Bela;3536802
5190;SP;Pedranópolis;3536901
5191;SP;Pedregulho;3537008
5192;SP;Pedreira;3537107
5193;SP;Pedrinhas Paulista;3537156
5194;SP;Pedro de Toledo;3537206
5195;SP;Penápolis;3537305
5196;SP;Pereira Barreto;3537404
5197;SP;Pereiras;3537503
5198;SP;Peruíbe;3537602
5199;SP;Piacatu;3537701
5200;SP;Piedade;3537800
5201;SP;Pilar do Sul;3537909
5202;SP;Pindamonhangaba;3538006
5203;SP;Pindorama;3538105
5204;SP;Pinhalzinho;3538204
5205;SP;Piquerobi;3538303
5206;SP;Piquete;3538501
5207;SP;Piracaia;3538600
5208;SP;Piracicaba;3538709
5209;SP;Piraju;3538808
5210;SP;Pirajuí;3538907
5211;SP;Pirangi;3539004
5212;SP;Pirapora do Bom Jesus;3539103
5213;SP;Pirapozinho;3539202
5214;SP;Pirassununga;3539301
5215;SP;Piratininga;3539400
5216;SP;Pitangueiras;3539509
5217;SP;Planalto;3539608
5218;SP;Platina;3539707
5219;SP;Poá;3539806
5220;SP;Poloni;3539905
5221;SP;Pompéia;3540002
5222;SP;Pongaí;3540101
5223;SP;Pontal;3540200
5224;SP;Pontalinda;3540259
5225;SP;Pontes Gestal;3540309
5226;SP;Populina;3540408
5227;SP;Porangaba;3540507
5228;SP;Porto Feliz;3540606
5229;SP;Porto Ferreira;3540705
5230;SP;Potim;3540754
5231;SP;Potirendaba;3540804
5232;SP;Pracinha;3540853
5233;SP;Pradópolis;3540903
5234;SP;Praia Grande;3541000
5235;SP;Pratânia;3541059
5236;SP;Presidente Alves;3541109
5237;SP;Presidente Bernardes;3541208
5238;SP;Presidente Epitácio;3541307
5239;SP;Presidente Prudente;3541406
5240;SP;Presidente Venceslau;3541505
5241;SP;Promissão;3541604
5242;SP;Quadra;3541653
5243;SP;Quatá;3541703
5244;SP;Queiroz;3541802
5245;SP;Queluz;3541901
5246;SP;Quintana;3542008
5247;SP;Rafard;3542107
5248;SP;Rancharia;3542206
5249;SP;Redenção da Serra;3542305
5250;SP;Regente Feijó;3542404
5251;SP;Reginópolis;3542503
5252;SP;Registro;3542602
5253;SP;Restinga;3542701
5254;SP;Ribeira;3542800
5255;SP;Ribeirão Bonito;3542909
5256;SP;Ribeirão Branco;3543006
5257;SP;Ribeirão Corrente;3543105
5258;SP;Ribeirão do Sul;3543204
5259;SP;Ribeirão dos Índios;3543238
5260;SP;Ribeirão Grande;3543253
5261;SP;Ribeirão Pires;3543303
5262;SP;Ribeirão Preto;3543402
5263;SP;Rifaina;3543600
5264;SP;Rincão;3543709
5265;SP;Rinópolis;3543808
5266;SP;Rio Claro;3543907
5267;SP;Rio das Pedras;3544004
5268;SP;Rio Grande da Serra;3544103
5269;SP;Riolândia;3544202
5270;SP;Riversul;3543501
5271;SP;Rosana;3544251
5272;SP;Roseira;3544301
5273;SP;Rubiácea;3544400
5274;SP;Rubinéia;3544509
5275;SP;Sabino;3544608
5276;SP;Sagres;3544707
5277;SP;Sales;3544806
5278;SP;Sales Oliveira;3544905
5279;SP;Salesópolis;3545001
5280;SP;Salmourão;3545100
5281;SP;Saltinho;3545159
5282;SP;Salto;3545209
5283;SP;Salto de Pirapora;3545308
5284;SP;Salto Grande;3545407
5285;SP;Sandovalina;3545506
5286;SP;Santa Adélia;3545605
5287;SP;Santa Albertina;3545704
5288;SP;Santa Bárbara D'Oeste;3545803
5289;SP;Santa Branca;3546009
5290;SP;Santa Clara D'Oeste;3546108
5291;SP;Santa Cruz da Conceição;3546207
5292;SP;Santa Cruz da Esperança;3546256
5293;SP;Santa Cruz das Palmeiras;3546306
5294;SP;Santa Cruz do Rio Pardo;3546405
5295;SP;Santa Ernestina;3546504
5296;SP;Santa Fé do Sul;3546603
5297;SP;Santa Gertrudes;3546702
5298;SP;Santa Isabel;3546801
5299;SP;Santa Lúcia;3546900
5300;SP;Santa Maria da Serra;3547007
5301;SP;Santa Mercedes;3547106
5302;SP;Santa Rita do Passa Quatro;3547502
5303;SP;Santa Rita D'Oeste;3547403
5304;SP;Santa Rosa de Viterbo;3547601
5305;SP;Santa Salete;3547650
5306;SP;Santana da Ponte Pensa;3547205
5307;SP;Santana do Parnaíba;3547304
5308;SP;Santo Anastácio;3547700
5309;SP;Santo André;3547809
5310;SP;Santo Antônio da Alegria;3547908
5311;SP;Santo Antônio de Posse;3548005
5312;SP;Santo Antônio do Aracanguá;3548054
5313;SP;Santo Antônio do Jardim;3548104
5314;SP;Santo Antônio do Pinhal;3548203
5315;SP;Santo Expedito;3548302
5316;SP;Santópolis do Aguapeí;3548401
5317;SP;Santos;3548500
5318;SP;São Bento do Sapucaí;3548609
5319;SP;São Bernardo do Campo;3548708
5320;SP;São Caetano do Sul;3548807
5321;SP;São Carlos;3548906
5322;SP;São Francisco;3549003
5323;SP;São João da Boa Vista;3549102
5324;SP;São João das Duas Pontes;3549201
5325;SP;São João de Iracema;3549250
5326;SP;São João do Pau D'Alho;3549300
5327;SP;São Joaquim da Barra;3549409
5328;SP;São José da Bela Vista;3549508
5329;SP;São José do Barreiro;3549607
5330;SP;São José do Rio Pardo;3549706
5331;SP;São José do Rio Preto;3549805
5332;SP;São José dos Campos;3549904
5333;SP;São Lourenço da Serra;3549953
5334;SP;São Luiz do Paraitinga;3550001
5335;SP;São Manuel;3550100
5336;SP;São Miguel Arcanjo;3550209
5337;SP;São Paulo;3550308
5338;SP;São Pedro;3550407
5339;SP;São Pedro do Turvo;3550506
5340;SP;São Roque;3550605
5341;SP;São Sebastião;3550704
5342;SP;São Sebastião da Grama;3550803
5343;SP;São Simão;3550902
5344;SP;São Vicente;3551009
5345;SP;Sarapuí;3551108
5346;SP;Sarutaiá;3551207
5347;SP;Sebastianópolis do Sul;3551306
5348;SP;Serra Azul;3551405
5349;SP;Serra Negra;3551603
5350;SP;Serrana;3551504
5351;SP;Sertãozinho;3551702
5352;SP;Sete Barras;3551801
5353;SP;Severínia;3551900
5354;SP;Silveiras;3552007
5355;SP;Socorro;3552106
5356;SP;Sorocaba;3552205
5357;SP;Sud Mennucci;3552304
5358;SP;Sumaré;3552403
5359;SP;Suzanápolis;3552551
5360;SP;Suzano;3552502
5361;SP;Tabapuã;3552601
5362;SP;Tabatinga;3552700
5363;SP;Taboão Da Serra;3552809
5364;SP;Taciba;3552908
5365;SP;Taguaí;3553005
5366;SP;Taiaçu;3553104
5367;SP;Taiúva;3553203
5368;SP;Tambaú;3553302
5369;SP;Tanabi;3553401
5370;SP;Tapiraí;3553500
5371;SP;Tapiratiba;3553609
5372;SP;Taquaral;3553658
5373;SP;Taquaritinga;3553708
5374;SP;Taquarituba;3553807
5375;SP;Taquarivaí;3553856
5376;SP;Tarabai;3553906
5377;SP;Tarumã;3553955
5378;SP;Tatuí;3554003
5379;SP;Taubaté;3554102
5380;SP;Tejupá;3554201
5381;SP;Teodoro Sampaio;3554300
5382;SP;Terra Roxa;3554409
5383;SP;Tietê;3554508
5384;SP;Timburi;3554607
5385;SP;Torre de Pedra;3554656
5386;SP;Torrinha;3554706
5387;SP;Trabiju;3554755
5388;SP;Tremembé;3554805
5389;SP;Três Fronteiras;3554904
5390;SP;Tuiuti;3554953
5391;SP;Tupã;3555000
5392;SP;Tupi Paulista;3555109
5393;SP;Turiúba;3555208
5394;SP;Turmalina;3555307
5395;SP;Ubarana;3555356
5396;SP;Ubatuba;3555406
5397;SP;Ubirajara;3555505
5398;SP;Uchoa;3555604
5399;SP;União Paulista;3555703
5400;SP;Urânia;3555802
5401;SP;Uru;3555901
5402;SP;Urupês;3556008
5403;SP;Valentim Gentil;3556107
5404;SP;Valinhos;3556206
5405;SP;Valparaíso;3556305
5406;SP;Vargem;3556354
5407;SP;Vargem Grande do Sul;3556404
5408;SP;Vargem Grande Paulista;3556453
5409;SP;Várzea Paulista;3556503
5410;SP;Vera Cruz;3556602
5411;SP;Vinhedo;3556701
5412;SP;Viradouro;3556800
5413;SP;Vista Alegre do Alto;3556909
5414;SP;Vitória Brasil;3556958
5415;SP;Votorantim;3557006
5416;SP;Votuporanga;3557105
5417;SP;Zacarias;3557154
5418;TO;Abreulândia;1700251
5419;TO;Aguiarnópolis;1700301
5420;TO;Aliança do Tocantins;1700350
5421;TO;Almas;1700400
5422;TO;Altamira;0
5423;TO;Alto do Zumbi;0
5424;TO;Alto Lindo;0
5425;TO;Alvorada;1700707
5426;TO;Amarilna;0
5427;TO;Anajanópolis;0
5428;TO;Ananás;1701002
5429;TO;Angico;1701051
5430;TO;Aparecida do Rio Negro;1701101
5431;TO;Apinajé;0
5432;TO;Araculândia;0
5433;TO;Aragominas;1701309
5434;TO;Araguacema;1701903
5435;TO;Araguaçu;1702000
5436;TO;Araguaçuí;0
5437;TO;Araguaína;1702109
5438;TO;Araguanã;1702158
5439;TO;Araguatins;1702208
5440;TO;Arapoema;1702307
5441;TO;Arraias;1702406
5442;TO;Augustinópolis;1702554
5443;TO;Aurora do Tocantins;1702703
5444;TO;Axixá do Tocantins;1702901
5445;TO;Azuis;0
5446;TO;Babaçulândia;1703008
5447;TO;Baianópolis;0
5448;TO;Bandeirantes do Tocantins;1703057
5449;TO;Barra Da Aroeira;0
5450;TO;Barra Da Grota;0
5451;TO;Barra do Ouro;1703073
5452;TO;Barrolândia;1703107
5453;TO;Bela Vista;0
5454;TO;Bela Vista Do Tocantins;0
5455;TO;Bernardo Sayão;1703206
5456;TO;Betânia;0
5457;TO;Boa Esperança;0
5458;TO;Bom Jesus do Tocantins;1703305
5459;TO;Bomfim;0
5460;TO;Brasilândia do Tocantins;1703602
5461;TO;Brasilene;0
5462;TO;Brejinho;0
5463;TO;Brejinho de Nazaré;1703701
5464;TO;Buriti do Tocantins;1703800
5465;TO;Buriti S. Miguel;0
5466;TO;Buritirama;0
5467;TO;Cachoeirinha;1703826
5468;TO;Campina Verde;0
5469;TO;Campo Maior;0
5470;TO;Campos Lindos;1703842
5471;TO;Cana Brava;0
5472;TO;Canela;0
5473;TO;Canto Da Vazante;0
5474;TO;Cariri do Tocantins;1703867
5475;TO;Carmolândia;1703883
5476;TO;Carrasco Bonito;1703891
5477;TO;Cartucho;0
5478;TO;Caseara;1703909
5479;TO;Centenário;1704105
5480;TO;Centro Do Urué;0
5481;TO;Centro Do Zé Mulato;0
5482;TO;Centro Dos Ferreira;0
5483;TO;Centro Dos Firminos;0
5484;TO;Centro Dos Mamedes;0
5485;TO;Centro José Esteves;0
5486;TO;Chapada da Natividade;1705102
5487;TO;Chapada de Areia;1704600
5488;TO;Colinas do Tocantins;1705508
5489;TO;Colméia;1716703
5490;TO;Combinado;1705557
5491;TO;Conceição do Tocantins;1705607
5492;TO;Corredor Dos Bois;0
5493;TO;Couto de Magalhães;1706001
5494;TO;Couto Velho;0
5495;TO;Craolândia;0
5496;TO;Cristalândia;1706100
5497;TO;Crixás do Tocantins;1706258
5498;TO;Darcinópolis;1706506
5499;TO;Dianópolis;1707009
5500;TO;Divinópolis do Tocantins;1707108
5501;TO;Dois Irmãos do Tocantins;1707207
5502;TO;Dorilândia;0
5503;TO;Dueré;1707306
5504;TO;Esperantina;1707405
5505;TO;Fátima;1707553
5506;TO;Figueirópolis;1707652
5507;TO;Filadélfia;1707702
5508;TO;Floresta;0
5509;TO;Folha Grossa;0
5510;TO;Folha Seca;0
5511;TO;Formoso do Araguaia;1708205
5512;TO;Fortaleza do Tabocão;1708254
5513;TO;Francoesa;0
5514;TO;Goianorte;1708304
5515;TO;Goiany Dos Campos;0
5516;TO;Goiatins;1709005
5517;TO;Grota D'agua;0
5518;TO;Grota Do Meio;0
5519;TO;Grotão;0
5520;TO;Grotão Do Axixá;0
5521;TO;Guaraí;1709302
5522;TO;Gurupi;1709500
5523;TO;Ipueiras;1709807
5524;TO;Itacajá;1710508
5525;TO;Itaguatins;1710706
5526;TO;Itapiratins;1710904
5527;TO;Itaporã do Tocantins;1711100
5528;TO;Itauba;0
5529;TO;Jacaré;0
5530;TO;Jacilândia;0
5531;TO;Jaú do Tocantins;1711506
5532;TO;Juarina;1711803
5533;TO;Juverlândia;0
5534;TO;Lago Verde;0
5535;TO;Lagoa da Confusão;1711902
5536;TO;Lagoa do Tocantins;1711951
5537;TO;Lagoa São Salvador;0
5538;TO;Lajeado;1712009
5539;TO;Lavandeira;1712157
5540;TO;Lizarda;1712405
5541;TO;Luzinópolis;1712454
5542;TO;Macaúba;0
5543;TO;Mangueiras;0
5544;TO;Marajá;0
5545;TO;Marianópolis do Tocantins;1712504
5546;TO;Marilândia;0
5547;TO;Martinópolis;0
5548;TO;Mateiros;1712702
5549;TO;Matinha;0
5550;TO;Mato Redondo;0
5551;TO;Maurilândia do Tocantins;1712801
5552;TO;Mineirópolis;0
5553;TO;Miracema do Tocantins;1713205
5554;TO;Mirandópolis;0
5555;TO;Miranorte;1713304
5556;TO;Monte do Carmo;1713601
5557;TO;Monte Lindo;0
5558;TO;Monte Santo do Tocantins;1713700
5559;TO;Morada Vova;0
5560;TO;Muricilândia;1713957
5561;TO;Natal;0
5562;TO;Natividade;1714203
5563;TO;Nazaré;1714302
5564;TO;Nova Olinda;1714880
5565;TO;Nova Rosalândia;1715002
5566;TO;Novo Acordo;1715101
5567;TO;Novo Alegre;1715150
5568;TO;Novo Horizonte;0
5569;TO;Novo Horizonte Do Tocantins;0
5570;TO;Novo Jardim;1715259
5571;TO;Novo Plano;0
5572;TO;Olho D'agua Do Côco;0
5573;TO;Oliveira de Fátima;1715507
5574;TO;Palmas;1721000
5575;TO;Palmeirante;1715705
5576;TO;Palmeiras do Tocantins;1713809
5577;TO;Palmeirópolis;1715754
5578;TO;Paraíso do Tocantins;1716109
5579;TO;Paranã;1716208
