Serie;Pedido_numero;Produto_numero;Qtde;Preco_venda;Preco_total;Peso_liquido;Peso_Liquido_total;Peso_bruto;Peso_bruto_total;Valor_frete
0;4713;1290;1500;8.75;13119.00;0.19;285;0.1843;276.45;262.38
0;4714;774;50;24.80;1240.00;2;100;2;100;24.80
0;4714;5;1;35.00;35.00;2;2;2;2;0.70
0;4715;41;1980;7.24;14327.48;0.29679;587.6442;0.29679;587.6442;286.55
0;4715;42;1980;10.27;20342.32;0.27579;546.0642;0.27579;546.0642;406.85
0;4715;76;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4715;115;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4716;5;40;30.00;1200.00;2;80;2;80;24.00
0;4716;1376;8;200.00;1600.00;1;8;1;8;32.00
0;4716;394;2;50.00;100.00;1;2;1;2;2.00
0;4717;666;150000;0.10;14745.00;0;0;0;0;294.90
0;4717;664;95000;0.25;23417.50;0;0;0;0;468.35
0;4717;663;105000;0.21;21609.00;0;0;0;0;432.18
0;4717;665;25000;0.39;9852.50;0.00017;4.25;0.00017;4.25;197.05
0;4717;665;25000;0.39;9852.50;0.00017;4.25;0.00017;4.25;197.05
0;4717;665;5350;0.39;2108.44;0.00017;0.9095;0.00017;0.9095;42.17
0;4718;677;248;1.06;262.88;1;248;2;496;5.26
0;4718;668;248;3.27;810.96;1;248;2;496;16.22
0;4718;678;4;26.49;105.96;1;4;2;8;2.12
0;4721;5;1;30.00;30.00;2;2;2;2;0.60
0;4722;415;2100;5.50;11550.00;1;2100;1;2100;231.00
0;4723;1032;432;79.04;34143.85;4.00079;1728.34128;5.08409;2196.32688;682.88
0;4724;499;576;29.70;17109.56;0.771;444.096;0.771;444.096;342.19
0;4726;1024;240;12.55;3013.06;0.00007;0.0168;1.07507;258.0168;60.26
0;4726;1025;240;12.55;3013.06;0.00007;0.0168;1.07507;258.0168;60.26
0;4726;1027;240;16.20;3888.96;2.00009;480.0216;3.07509;738.0216;77.78
0;4727;1024;240;66.33;15919.20;0.00007;0.0168;1.07507;258.0168;318.38
0;4727;1025;240;66.33;15919.20;0.00007;0.0168;1.07507;258.0168;318.38
0;4727;1027;240;66.33;15919.20;2.00009;480.0216;3.07509;738.0216;318.38
0;4728;181;360;1.91;687.92;0.035;12.6;0.0426;15.336;13.76
0;4728;621;1200;1.28;1533.48;0.0087;10.44;0.0103;12.36;30.67
0;4729;5;5;35.00;175.00;2;10;2;10;3.50
0;4731;1191;1248;30.18;37664.64;0.96;1198.08;0.96;1198.08;753.29
0;4734;665;18900;0.39;7448.49;0.00017;3.213;0.00017;3.213;148.97
0;4734;664;70000;0.25;17255.00;0;0;0;0;345.10
0;4734;664;70000;0.25;17255.00;0;0;0;0;345.10
0;4734;664;12000;0.25;2958.00;0;0;0;0;59.16
0;4734;663;70000;0.21;14406.00;0;0;0;0;288.12
0;4734;663;70000;0.21;14406.00;0;0;0;0;288.12
0;4734;663;12000;0.21;2469.60;0;0;0;0;49.39
0;4734;666;40000;0.10;3932.00;0;0;0;0;78.64
0;4734;666;40000;0.10;3932.00;0;0;0;0;78.64
0;4734;666;40000;0.10;3932.00;0;0;0;0;78.64
0;4734;666;40000;0.10;3932.00;0;0;0;0;78.64
0;4735;212;1950;36.00;70200.00;0.468;912.6;0.46792;912.444;1404.00
0;4735;873;360;11.27;4055.69;1.06507;383.4252;1.09007;392.4252;81.11
0;4735;874;600;8.24;4945.02;1.04179;625.074;1.05839;635.034;98.90
0;4737;774;169;24.80;4191.20;2;338;2;338;83.82
0;4738;170;4400;1.27;5600.32;0.01836;80.784;0.01836;80.784;112.01
0;4738;41;2970;7.24;21491.22;0.29679;881.4663;0.29679;881.4663;429.82
0;4738;42;2970;10.27;30513.48;0.27579;819.0963;0.27579;819.0963;610.27
0;4739;162;180;1.21;218.34;0.036;6.48;0.536;96.48;4.37
0;4739;163;180;1.21;218.34;0.036;6.48;0.536;96.48;4.37
0;4740;492;700;10.06;7038.78;1.05616;739.312;1.05616;739.312;140.78
0;4740;495;700;10.06;7038.78;1.05806;740.642;1.05806;740.642;140.78
0;4741;5;20;30.00;600.00;2;40;2;40;12.00
0;4741;1376;12;200.00;2400.00;1;12;1;12;48.00
0;4741;394;1;50.00;50.00;1;1;1;1;1.00
0;4742;5;10;30.00;300.00;2;20;2;20;6.00
0;4742;394;2;50.00;100.00;1;2;1;2;2.00
0;4743;5;2;30.00;60.00;2;4;2;4;1.20
0;4743;394;1;50.00;50.00;1;1;1;1;1.00
0;4744;1024;680;12.55;8536.99;0.00007;0.0476;1.07507;731.0476;170.74
0;4744;1025;680;12.55;8536.99;0.00007;0.0476;1.07507;731.0476;170.74
0;4744;1027;680;16.20;11018.72;2.00009;1360.0612;3.07509;2091.0612;220.37
0;4744;1045;360;16.85;6067.33;0.00012;0.0432;1.10002;396.0072;121.35
0;4745;187;598;5.53;3304.43;0.0795;47.541;1.0795;645.541;66.09
0;4745;188;598;5.53;3304.43;0.0795;47.541;0.0795;47.541;66.09
0;4747;1024;680;66.33;45104.40;0.00007;0.0476;1.07507;731.0476;902.09
0;4747;1025;680;66.33;45104.40;0.00007;0.0476;1.07507;731.0476;902.09
0;4747;1027;680;66.33;45104.40;2.00009;1360.0612;3.07509;2091.0612;902.09
0;4747;1045;360;16.85;6067.33;0.00012;0.0432;1.10002;396.0072;121.35
0;4748;464;2000;0.86;1714.00;0.007;14;0.0075;15;34.28
0;4748;1290;1500;8.75;13119.00;0.19;285;0.1843;276.45;262.38
0;4749;774;50;24.80;1240.00;2;100;2;100;24.80
0;4749;5;1;35.00;35.00;2;2;2;2;0.70
0;4750;1427;50;1.00;50.00;0.0238;1.19;0.02374;1.187;1.00
0;4750;1416;50;12.55;627.30;0.089;4.45;0.089;4.45;12.55
0;4750;1424;50;1.00;50.00;0.0129;0.645;0.01286;0.643;1.00
0;4750;1418;50;2.63;131.43;0.0474;2.37;0.44731;22.3655;2.63
0;4751;5;4;35.00;140.00;2;8;2;8;2.80
0;4752;499;360;29.70;10693.48;0.771;277.56;0.771;277.56;213.87
0;4754;394;2;50.00;100.00;1;2;1;2;2.00
0;4755;204;640;4.29;2745.60;0.0978;62.592;0.0978;62.592;54.91
0;4755;203;640;4.29;2745.60;0.0978;62.592;0.0978;62.592;54.91
0;4757;200;4872;3.35;16321.20;0.026;126.672;0.026;126.672;326.42
0;4758;1038;648;16.22;10510.56;0.00009;0.05832;1.13339;734.43672;210.21
0;4758;1039;648;16.22;10510.56;0.00009;0.05832;1.13339;734.43672;210.21
0;4758;1046;330;21.32;7035.60;0.00005;0.0165;1.09995;362.9835;140.71
0;4758;1047;330;21.32;7035.60;0.00005;0.0165;1.09995;362.9835;140.71
0;4758;1048;330;21.32;7035.60;0.00005;0.0165;1.09995;362.9835;140.71
0;4758;1098;330;21.32;7035.60;0.00005;0.0165;1.09995;362.9835;140.71
0;4760;204;640;4.29;2745.60;0.0978;62.592;0.0978;62.592;54.91
0;4760;203;640;4.29;2745.60;0.0978;62.592;0.0978;62.592;54.91
0;4761;200;4872;3.29;16028.88;0.026;126.672;0.026;126.672;320.58
0;4763;123;2400;4.42;10598.40;0.02258;54.192;0.02258;54.192;211.97
0;4763;71;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4763;75;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4764;181;600;1.91;1146.54;0.035;21;0.0426;25.56;22.93
0;4764;621;1800;1.28;2300.22;0.0087;15.66;0.0103;18.54;46.00
0;4765;5;50;30.00;1500.00;2;100;2;100;30.00
0;4765;394;3;50.00;150.00;1;3;1;3;3.00
0;4766;5;8;35.00;280.00;2;16;2;16;5.60
0;4768;176;2000;0.94;1872.00;0.014;28;0.016;32;37.44
0;4769;5;4;35.00;140.00;2;8;2;8;2.80
0;4769;394;1;35.00;35.00;1;1;1;1;0.70
0;4770;1191;468;30.18;14124.24;0.96;449.28;0.96;449.28;282.48
0;4773;200;4872;3.35;16321.20;0.026;126.672;0.026;126.672;326.42
0;4775;1028;420;66.33;27858.60;2.00013;840.0546;3.07513;1291.5546;557.17
0;4775;1029;260;66.33;17245.80;2.00013;520.0338;3.07513;799.5338;344.92
0;4775;1038;216;16.22;3503.52;0.00009;0.01944;1.13339;244.81224;70.07
0;4775;1039;540;16.22;8758.80;0.00009;0.0486;1.13339;612.0306;175.18
0;4775;1046;440;21.32;9380.80;0.00005;0.022;1.09995;483.978;187.62
0;4775;1047;220;21.32;4690.40;0.00005;0.011;1.09995;241.989;93.81
0;4775;1048;130;21.32;2771.60;0.00005;0.0065;1.09995;142.9935;55.43
0;4775;1098;520;21.32;11086.40;0.00005;0.026;1.09995;571.974;221.73
0;4776;247;1600;14.14;22624.00;0.308;492.8;0.308;492.8;452.48
0;4776;248;1500;3.55;5325.00;0.065;97.5;0.065;97.5;106.50
0;4776;246;1470;7.38;10848.60;0.144;211.68;0.144;211.68;216.97
0;4776;250;2000;0.17;340.00;0.00288;5.76;0.00338;6.76;6.80
0;4776;252;2000;0.17;340.00;0.00188;3.76;0.00238;4.76;6.80
0;4776;249;1880;2.29;4305.20;0.003;5.64;0.003;5.64;86.10
0;4777;254;390;14.15;5518.50;6.358;2479.62;6.358;2479.62;110.37
0;4778;1302;15;1.00;15.00;0.125;1.875;1.125;16.875;0.30
0;4779;1028;80;66.33;5306.40;2.00013;160.0104;3.07513;246.0104;106.13
0;4779;1029;360;66.33;23878.80;2.00013;720.0468;3.07513;1107.0468;477.58
0;4779;1039;108;16.22;1751.76;0.00009;0.00972;1.13339;122.40612;35.04
0;4779;1046;110;21.32;2345.20;0.00005;0.0055;1.09995;120.9945;46.90
0;4779;1007;528;20.61;10882.08;0.00023;0.12144;1.08353;572.10384;217.64
0;4779;258;500;4.32;2162.15;0;0;0.0222;11.1;43.24
0;4779;257;500;4.32;2162.15;0;0;0.0222;11.1;43.24
0;4779;266;600;2.10;1259.34;0.008;4.8;0.008;4.8;25.19
0;4781;171;8800;1.27;11200.64;0.01836;161.568;0.01836;161.568;224.01
0;4781;37;1980;7.21;14282.53;0.29679;587.6442;0.29679;587.6442;285.65
0;4781;39;1980;10.25;20303.71;0.27679;548.0442;0.27679;548.0442;406.07
0;4782;5;40;30.00;1200.00;2;80;2;80;24.00
0;4782;1376;8;200.00;1600.00;1;8;1;8;32.00
0;4782;394;2;50.00;100.00;1;2;1;2;2.00
0;4784;722;1000;0.36;356.60;0.00483;4.83;0.00483;4.83;7.13
0;4784;664;58000;0.25;14297.00;0;0;0;0;285.94
0;4784;664;35100;0.25;8652.15;0;0;0;0;173.04
0;4784;663;58000;0.21;11936.40;0;0;0;0;238.73
0;4784;663;70000;0.21;14406.00;0;0;0;0;288.12
0;4784;663;22100;0.21;4548.18;0;0;0;0;90.96
0;4784;723;15000;0.39;5863.50;0;0;0;0;117.27
0;4784;723;15000;0.39;5863.50;0;0;0;0;117.27
0;4784;723;15000;0.39;5863.50;0;0;0;0;117.27
0;4784;723;15000;0.39;5863.50;0;0;0;0;117.27
0;4786;182;600;2.46;1478.76;0.0583;34.98;0.0663;39.78;29.58
0;4786;212;1950;36.00;70200.00;0.468;912.6;0.46792;912.444;1404.00
0;4786;873;720;11.27;8111.38;1.06507;766.8504;1.09007;784.8504;162.23
0;4786;874;480;8.24;3956.02;1.04179;500.0592;1.05839;508.0272;79.12
0;4786;1290;750;8.75;6559.50;0.19;142.5;0.1843;138.225;131.19
0;4787;774;201;24.80;4984.80;2;402;2;402;99.70
0;4787;5;5;35.00;175.00;2;10;2;10;3.50
0;4789;202;800;4.08;3264.00;0.099;79.2;0.099;79.2;65.28
0;4789;204;64;4.09;261.76;0.0978;6.2592;0.0978;6.2592;5.24
0;4789;201;192;4.08;783.36;0.099;19.008;0.099;19.008;15.67
0;4789;203;64;4.09;261.76;0.0978;6.2592;0.0978;6.2592;5.24
0;4791;665;750;0.39;295.58;0.00017;0.1275;0.00017;0.1275;5.91
0;4791;665;25000;0.39;9852.50;0.00017;4.25;0.00017;4.25;197.05
0;4791;665;27250;0.39;10739.23;0.00017;4.6325;0.00017;4.6325;214.78
0;4791;665;11800;0.39;4650.38;0.00017;2.006;0.00017;2.006;93.01
0;4793;1014;576;24.30;13995.71;0.00025;0.144;1.02685;591.4656;279.91
0;4793;1049;432;5.99;2589.02;0.00005;0.0216;1.06135;458.5032;51.78
0;4793;1050;432;5.99;2589.02;0.00005;0.0216;1.06135;458.5032;51.78
0;4794;170;4400;1.27;5600.32;0.01836;80.784;0.01836;80.784;112.01
0;4794;37;3960;7.21;28565.06;0.29679;1175.2884;0.29679;1175.2884;571.30
0;4794;39;3960;10.25;40607.42;0.27679;1096.0884;0.27679;1096.0884;812.15
0;4794;71;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4794;75;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4795;5;60;30.00;1800.00;2;120;2;120;36.00
0;4795;1376;16;200.00;3200.00;1;16;1;16;64.00
0;4795;394;3;50.00;150.00;1;3;1;3;3.00
0;4797;1346;1;540061.54;540061.54;1000;1000;1001;1001;10801.23
0;4797;1347;1;52307.69;52307.69;50;50;51;51;1046.15
0;4797;1351;1;46769.23;46769.23;1;1;2;2;935.38
0;4797;1352;1;34461.54;34461.54;1;1;2;2;689.23
0;4797;1447;1;20307.69;20307.69;1;1;1;1;406.15
0;4799;1391;150;4.35;652.26;0.058;8.7;0.058;8.7;13.05
0;4799;1395;150;4.35;652.26;0.058;8.7;0.058;8.7;13.05
0;4799;1392;129;6.52;840.78;0.11;14.19;0.11;14.19;16.82
0;4799;1396;150;6.52;977.66;0.11;16.5;0.11;16.5;19.55
0;4799;1393;150;4.35;652.26;0.044;6.6;0.044;6.6;13.05
0;4799;1397;150;4.35;652.26;0.043;6.45;0.043;6.45;13.05
0;4799;1394;153;4.68;716.07;0.075;11.475;0.075;11.475;14.32
0;4799;1398;153;4.68;716.07;0.073;11.169;0.073;11.169;14.32
0;4799;1449;50;3.93;196.33;0.025;1.25;0.025;1.25;3.93
0;4800;5;14;150.00;2100.00;2;28;2;28;42.00
0;4801;1330;204;8.10;1652.20;0.1134;23.1336;0.1134;23.1336;33.04
0;4801;1350;384;7.10;2725.79;0.049;18.816;2.449;940.416;54.52
0;4802;1043;2;73.17;146.34;1.00075;2.0015;2.06735;4.1347;2.93
0;4802;1051;2;62.39;124.78;0.00096;0.00192;1.05096;2.10192;2.50
0;4803;774;1;24.80;24.80;2;2;2;2;0.50
0;4803;5;5;35.00;175.00;2;10;2;10;3.50
0;4804;206;4290;0.81;3474.90;0.0075;32.175;0.0075;32.175;69.50
0;4804;205;4704;2.11;9925.44;0.0225;105.84;0.0225;105.84;198.51
0;4804;196;852;11.76;10019.52;0.378;322.056;0.378;322.056;200.39
0;4804;197;852;11.76;10019.52;0.378;322.056;0.378;322.056;200.39
0;4806;1014;384;24.30;9330.47;0.00025;0.096;1.02685;394.3104;186.61
0;4807;182;600;2.46;1478.76;0.0583;34.98;0.0663;39.78;29.58
0;4807;873;360;11.27;4055.69;1.06507;383.4252;1.09007;392.4252;81.11
0;4808;774;9;24.80;223.20;2;18;2;18;4.46
0;4808;5;5;35.00;175.00;2;10;2;10;3.50
0;4809;180;5000;0.36;1778.50;0.00463;23.15;0.00503;25.15;35.57
0;4809;181;840;1.91;1605.16;0.035;29.4;0.0426;35.784;32.10
0;4809;621;2400;1.28;3066.96;0.0087;20.88;0.0103;24.72;61.34
0;4810;5;13;35.00;455.00;2;26;2;26;9.10
0;4811;492;980;10.06;9854.29;1.05616;1035.0368;1.05616;1035.0368;197.09
0;4811;495;1120;10.06;11262.05;1.05806;1185.0272;1.05806;1185.0272;225.24
0;4811;471;1100;3.08;3391.52;0.029;31.9;0.033;36.3;67.83
0;4811;474;880;3.08;2713.22;0.029;25.52;0.033;29.04;54.26
0;4811;477;1980;3.08;6104.74;1.015;2009.7;2.019;3997.62;122.09
0;4811;483;1540;3.08;4748.13;1.015;1563.1;2.019;3109.26;94.96
0;4812;5;40;30.00;1200.00;2;80;2;80;24.00
0;4812;394;6;50.00;300.00;1;6;1;6;6.00
0;4814;189;600;4.47;2682.00;0.068;40.8;1.068;640.8;53.64
0;4814;190;600;4.47;2682.00;0.102;61.2;1.102;661.2;53.64
0;4814;499;360;29.70;10693.48;0.771;277.56;0.771;277.56;213.87
0;4814;1428;312;28.66;8941.61;0.79;246.48;0.79;246.48;178.83
0;4816;254;1860;14.15;26319.00;6.358;11825.88;6.358;11825.88;526.38
0;4816;247;960;14.14;13574.40;0.308;295.68;0.308;295.68;271.49
0;4816;248;1000;3.55;3550.00;0.065;65;0.065;65;71.00
0;4816;246;1078;7.38;7955.64;0.144;155.232;0.144;155.232;159.11
0;4816;249;940;2.29;2152.60;0.003;2.82;0.003;2.82;43.05
0;4817;254;270;14.15;3820.50;6.358;1716.66;6.358;1716.66;76.41
0;4818;37;3465;7.21;24994.43;0.29679;1028.37735;0.29679;1028.37735;499.89
0;4818;39;3465;10.25;35531.50;0.27679;959.07735;0.27679;959.07735;710.63
0;4818;41;1485;7.24;10745.61;0.29679;440.73315;0.29679;440.73315;214.91
0;4818;42;1485;10.27;15256.74;0.27579;409.54815;0.27579;409.54815;305.13
0;4819;1376;20;200.00;4000.00;1;20;1;20;80.00
0;4820;212;2730;36.00;98280.00;0.468;1277.64;0.46792;1277.4216;1965.60
0;4820;873;1200;11.27;13518.96;1.06507;1278.084;1.09007;1308.084;270.38
0;4820;874;780;8.24;6428.53;1.04179;812.5962;1.05839;825.5442;128.57
0;4820;465;1980;14.62;28944.63;0.1034;204.732;0.1034;204.732;578.89
0;4820;467;1224;7.11;8701.17;1.0625;1300.5;1.08895;1332.8748;174.02
0;4820;469;1224;7.25;8878.41;1.0575;1294.38;1.08405;1326.8772;177.57
0;4821;41;495;7.24;3581.87;0.29679;146.91105;0.29679;146.91105;71.64
0;4821;42;495;10.27;5085.58;0.27579;136.51605;0.27579;136.51605;101.71
0;4822;1376;2;200.00;400.00;1;2;1;2;8.00
0;4823;37;2970;7.21;21423.80;0.29679;881.4663;0.29679;881.4663;428.48
0;4823;39;2970;10.25;30455.57;0.27679;822.0663;0.27679;822.0663;609.11
0;4823;41;1980;7.24;14327.48;0.29679;587.6442;0.29679;587.6442;286.55
0;4823;42;1980;10.27;20342.32;0.27579;546.0642;0.27579;546.0642;406.85
0;4824;41;495;7.24;3581.87;0.29679;146.91105;0.29679;146.91105;71.64
0;4824;42;495;10.27;5085.58;0.27579;136.51605;0.27579;136.51605;101.71
0;4825;492;420;10.06;4223.27;1.05616;443.5872;1.05616;443.5872;84.47
0;4825;495;700;10.06;7038.78;1.05806;740.642;1.05806;740.642;140.78
0;4825;477;1540;3.08;4748.13;1.015;1563.1;2.019;3109.26;94.96
0;4825;483;1980;3.08;6104.74;1.015;2009.7;2.019;3997.62;122.09
0;4826;5;24;30.00;720.00;2;48;2;48;14.40
0;4826;394;4;50.00;200.00;1;4;1;4;4.00
0;4827;1276;600;0.77;461.82;0.008;4.8;0.008;4.8;9.24
0;4827;1302;350;18.12;6340.88;0.128;44.8;0.128;44.8;126.82
0;4828;774;349;24.80;8655.20;2;698;2;698;173.10
0;4828;5;2;35.00;70.00;2;4;2;4;1.40
0;4829;5;6;150.00;900.00;2;12;2;12;18.00
0;4833;492;560;10.06;5631.02;1.05616;591.4496;1.05616;591.4496;112.62
0;4834;5;4;30.00;120.00;2;8;2;8;2.40
0;4835;156;12;1200.07;14400.84;1;12;2;24;288.02
0;4835;159;2;267.85;535.70;1;2;2;4;10.71
0;4835;161;28;73.04;2045.12;1;28;2;56;40.90
0;4835;158;6;278.51;1671.06;1;6;1;6;33.42
0;4839;41;495;7.24;3581.87;0.29679;146.91105;0.29679;146.91105;71.64
0;4839;42;495;10.27;5085.58;0.27579;136.51605;0.27579;136.51605;101.71
0;4840;1376;2;200.00;400.00;1;2;1;2;8.00
0;4841;492;420;10.06;4223.27;1.05616;443.5872;1.05616;443.5872;84.47
0;4841;495;700;10.06;7038.78;1.05806;740.642;1.05806;740.642;140.78
0;4842;5;8;30.00;240.00;2;16;2;16;4.80
0;4842;394;2;50.00;100.00;1;2;1;2;2.00
0;4843;414;1000;22.30;22300.00;1;1000;1;1000;446.00
0;4843;1177;18;62.29;1121.28;0;0;0;0;22.43
0;4843;1326;12;69.42;833.04;0;0;0;0;16.66
0;4845;202;1;3.93;3.93;0.099;0.099;0.099;0.099;0.08
0;4845;201;1;3.93;3.93;0.099;0.099;0.099;0.099;0.08
0;4846;183;2000;0.57;1142.80;0.007;14;0.00786;15.72;22.86
0;4846;211;960;1.61;1548.19;0.008;7.68;0.00884;8.4864;30.96
0;4846;212;780;36.00;28080.00;0.468;365.04;0.46792;364.9776;561.60
0;4846;874;180;8.24;1483.51;1.04179;187.5222;1.05839;190.5102;29.67
0;4846;465;1980;14.62;28944.63;0.1034;204.732;0.1034;204.732;578.89
0;4846;1290;1500;8.75;13119.00;0.19;285;0.1843;276.45;262.38
0;4847;774;143;24.80;3546.40;2;286;2;286;70.93
0;4847;5;3;35.00;105.00;2;6;2;6;2.10
0;4848;196;994;11.76;11689.44;0.378;375.732;0.378;375.732;233.79
0;4848;202;736;3.93;2892.48;0.099;72.864;0.099;72.864;57.85
0;4848;207;5776;1.33;7682.08;0.0132;76.2432;0.0132;76.2432;153.64
0;4848;197;994;11.76;11689.44;0.378;375.732;0.378;375.732;233.79
0;4848;201;736;3.93;2892.48;0.099;72.864;0.099;72.864;57.85
0;4849;155;8;171.22;1369.76;1;8;2;16;27.40
0;4849;156;14;1200.07;16800.98;1;14;2;28;336.02
0;4849;159;3;267.85;803.55;1;3;2;6;16.07
0;4849;160;46;87.39;4019.94;1;46;2;92;80.40
0;4850;1191;1176;30.18;35491.68;0.96;1128.96;0.96;1128.96;709.83
0;4852;41;1485;7.24;10745.61;0.29679;440.73315;0.29679;440.73315;214.91
0;4852;42;1485;10.27;15256.74;0.27579;409.54815;0.27579;409.54815;305.13
0;4852;71;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4852;75;5100;3.86;19680.39;1.02626;5233.926;1.02626;5233.926;393.61
0;4852;492;140;10.06;1407.76;1.05616;147.8624;1.05616;147.8624;28.16
0;4852;495;280;10.06;2815.51;1.05806;296.2568;1.05806;296.2568;56.31
0;4852;477;1540;3.08;4748.13;1.015;1563.1;2.019;3109.26;94.96
0;4852;483;1980;3.08;6104.74;1.015;2009.7;2.019;3997.62;122.09
0;4853;176;2500;0.94;2340.00;0.014;35;0.016;40;46.80
0;4854;721;30000;0.25;7605.00;0.00483;144.9;0.00483;144.9;152.10
0;4855;5;59;30.00;1770.00;2;118;2;118;35.40
0;4855;1376;6;200.00;1200.00;1;6;1;6;24.00
0;4855;394;5;50.00;250.00;1;5;1;5;5.00
0;4856;5;5;35.00;175.00;2;10;2;10;3.50
0;4856;394;1;35.00;35.00;1;1;1;1;0.70
0;4858;499;360;29.70;10693.48;0.771;277.56;0.771;277.56;213.87
0;4858;1428;312;28.66;8941.61;0.79;246.48;0.79;246.48;178.83
0;4859;181;720;1.91;1375.85;0.035;25.2;0.0426;30.672;27.52
0;4859;621;1800;1.28;2300.22;0.0087;15.66;0.0103;18.54;46.00
0;4859;463;3000;0.69;2073.30;0.007;21;0.009;27;41.47
0;4861;5;15;35.00;525.00;2;30;2;30;10.50
0;4862;1009;264;57.98;15306.56;0.00102;0.26928;1.06762;281.85168;306.13
0;4862;1020;630;56.63;35674.57;3.0007;1890.441;4.284;2698.92;713.49
0;4863;255;800;5.54;4431.60;0.1185;94.8;0.1497;119.76;88.63
0;4863;321;800;5.54;4431.60;0.1185;94.8;0.1497;119.76;88.63
0;4863;322;800;0.88;707.68;0.0075;6;0.0115;9.2;14.15
0;4863;323;800;0.88;707.68;0.0075;6;0.0115;9.2;14.15
0;4863;259;800;0.88;707.68;0.0065;5.2;0.0105;8.4;14.15
0;4863;260;800;0.88;707.68;0.0065;5.2;0.0105;8.4;14.15
0;4863;923;420;4.07;1707.72;0.0225;9.45;0.5225;219.45;34.15
0;4863;924;420;4.07;1707.72;0.0225;9.45;0.5225;219.45;34.15
0;4868;415;2170;5.50;11935.00;1;2170;1;2170;238.70
0;4869;492;420;10.06;4223.27;1.05616;443.5872;1.05616;443.5872;84.47
0;4869;495;700;10.06;7038.78;1.05806;740.642;1.05806;740.642;140.78
0;4869;477;1540;3.08;4748.13;1.015;1563.1;2.019;3109.26;94.96
0;4869;483;1980;3.08;6104.74;1.015;2009.7;2.019;3997.62;122.09
0;4870;1009;66;57.98;3826.64;0.00102;0.06732;1.06762;70.46292;76.53
0;4872;41;3465;7.24;25073.09;0.29679;1028.37735;0.29679;1028.37735;501.46
0;4872;42;3465;10.27;35599.06;0.27579;955.61235;0.27579;955.61235;711.98
0;4874;170;4400;1.27;5600.32;0.01836;80.784;0.01836;80.784;112.01
0;4875;162;180;1.21;218.34;0.036;6.48;0.536;96.48;4.37
0;4875;163;180;1.21;218.34;0.036;6.48;0.536;96.48;4.37
0;4876;5;20;30.00;600.00;2;40;2;40;12.00
0;4876;394;1;50.00;50.00;1;1;1;1;1.00
0;4877;5;2;30.00;60.00;2;4;2;4;1.20
0;4877;394;1;50.00;50.00;1;1;1;1;1.00
0;4878;664;1900;0.25;468.35;0;0;0;0;9.37
0;4879;677;1;1.06;1.06;1;1;2;2;0.02
0;4879;668;1;3.27;3.27;1;1;2;2;0.07
0;4880;499;288;29.70;8554.78;0.771;222.048;0.771;222.048;171.10
0;4880;1428;156;28.66;4470.80;0.79;123.24;0.79;123.24;89.42
0;4881;717;8;2400.00;19200.00;1;8;2;16;384.00
0;4881;755;1;2343.60;2343.60;0;0;0;0;46.87
0;4882;211;960;1.61;1548.19;0.008;7.68;0.00884;8.4864;30.96
0;4882;873;1600;11.27;18025.28;1.06507;1704.112;1.09007;1744.112;360.51
0;4882;874;600;8.24;4945.02;1.04179;625.074;1.05839;635.034;98.90
0;4882;464;4000;0.86;3428.00;0.007;28;0.0075;30;68.56
0;4883;774;50;24.80;1240.00;2;100;2;100;24.80
0;4883;5;3;35.00;105.00;2;6;2;6;2.10
0;4884;1422;200;7.13;1426.00;0.0497;9.94;0.0497;9.94;28.52
0;4884;1421;200;9.05;1810.78;0.0497;9.94;0.0497;9.94;36.22
0;4884;1419;200;1.33;266.66;0.0093;1.86;0.01215;2.43;5.33
0;4884;1420;200;1.05;210.00;0.0093;1.86;0.01215;2.43;4.20
0;4884;1429;200;1.50;300.00;0.00002;0.004;0.00002;0.004;6.00
0;4885;774;8;24.80;198.40;2;16;2;16;3.97
0;4886;1041;420;57.67;24219.76;0.00098;0.4116;1.10098;462.4116;484.40
0;4887;1015;264;55.82;14737.43;0.00109;0.28776;1.06769;281.87016;294.75
0;4888;200;3024;3.29;9948.96;0.026;78.624;0.026;78.624;198.98
0;4888;198;2610;3.54;9239.40;0.052;135.72;0.052;135.72;184.79
0;4888;196;426;11.76;5009.76;0.378;161.028;0.378;161.028;100.20
0;4888;202;800;3.93;3144.00;0.099;79.2;0.099;79.2;62.88
0;4888;207;722;1.33;960.26;0.0132;9.5304;0.0132;9.5304;19.21
0;4888;199;2610;3.54;9239.40;0.052;135.72;0.052;135.72;184.79
0;4888;197;426;11.76;5009.76;0.378;161.028;0.378;161.028;100.20
0;4888;201;800;3.93;3144.00;0.099;79.2;0.099;79.2;62.88
0;4889;155;1;171.22;171.22;1;1;2;2;3.42
0;4889;156;6;1200.07;7200.42;1;6;2;12;144.01
0;4889;157;18;73.04;1314.72;1;18;2;36;26.29
0;4889;159;4;267.85;1071.40;1;4;2;8;21.43
0;4889;160;50;87.39;4369.50;1;50;2;100;87.39
